Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2015,2015,ha,30548,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2016,2016,ha,26427,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2017,2017,ha,36504,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1704,"Lentils, dry",2018,2018,ha,,A,Official figure
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2000,2000,hg/ha,8999,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2001,2001,hg/ha,6925,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2002,2002,hg/ha,7557,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2003,2003,hg/ha,7205,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2004,2004,hg/ha,8271,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2005,2005,hg/ha,6849,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2006,2006,hg/ha,6623,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2007,2007,hg/ha,8571,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2008,2008,hg/ha,7560,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2009,2009,hg/ha,5154,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2010,2010,hg/ha,7706,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2011,2011,hg/ha,5299,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2012,2012,hg/ha,4145,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2013,2013,hg/ha,6753,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2014,2014,hg/ha,7509,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2015,2015,hg/ha,7773,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2016,2016,hg/ha,11287,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1704,"Lentils, dry",2017,2017,hg/ha,6672,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2000,2000,tonnes,21978,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2001,2001,tonnes,19088,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2002,2002,tonnes,22467,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2003,2003,tonnes,20696,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2004,2004,tonnes,27378,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2005,2005,tonnes,24761,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2006,2006,tonnes,12005,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2007,2007,tonnes,14496,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2008,2008,tonnes,12800,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2009,2009,tonnes,11900,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2010,2010,tonnes,22715,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2011,2011,tonnes,20426,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2012,2012,tonnes,15046,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2013,2013,tonnes,18729,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2014,2014,tonnes,18067,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2015,2015,tonnes,23746,I,Imputed value
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2016,2016,tonnes,29827,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2017,2017,tonnes,24357,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1704,"Lentils, dry",2018,2018,tonnes,,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2000,2000,ha,36749,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2001,2001,ha,36694,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2002,2002,ha,37133,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2003,2003,ha,37705,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2004,2004,ha,36865,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2005,2005,ha,37718,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2006,2006,ha,37343,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2007,2007,ha,34912,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2008,2008,ha,32860,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2009,2009,ha,32557,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2010,2010,ha,34256,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2011,2011,ha,32620,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2012,2012,ha,33196,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2013,2013,ha,33700,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2014,2014,ha,33868,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2015,2015,ha,34314,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2016,2016,ha,35646,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2017,2017,ha,34508,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2018,2018,ha,33870,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2019,2019,ha,35360,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1214,Lettuce and chicory,2020,2020,ha,34300,A,Official figure
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2000,2000,hg/ha,276087,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2001,2001,hg/ha,270943,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2002,2002,hg/ha,279283,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2003,2003,hg/ha,277088,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2004,2004,hg/ha,284369,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2005,2005,hg/ha,263372,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2006,2006,hg/ha,264395,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2007,2007,hg/ha,271429,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2008,2008,hg/ha,305173,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2009,2009,hg/ha,261998,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2010,2010,hg/ha,236277,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2011,2011,hg/ha,266228,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2012,2012,hg/ha,264166,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2013,2013,hg/ha,268338,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2014,2014,hg/ha,266606,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2015,2015,hg/ha,270262,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2016,2016,hg/ha,260883,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2017,2017,hg/ha,282865,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2018,2018,hg/ha,277098,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2019,2019,hg/ha,285580,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1214,Lettuce and chicory,2020,2020,hg/ha,282525,E,Estimated value
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2000,2000,tonnes,1014592,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2001,2001,tonnes,994200,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2002,2002,tonnes,1037062,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2003,2003,tonnes,1044762,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2004,2004,tonnes,1048325,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2005,2005,tonnes,993387,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2006,2006,tonnes,987331,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2007,2007,tonnes,947612,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2008,2008,tonnes,1002800,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2009,2009,tonnes,852988,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2010,2010,tonnes,809390,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2011,2011,tonnes,868436,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2012,2012,tonnes,876926,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2013,2013,tonnes,904300,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2014,2014,tonnes,902941,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2015,2015,tonnes,927378,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2016,2016,tonnes,929944,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2017,2017,tonnes,976112,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2018,2018,tonnes,938530,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2019,2019,tonnes,1009810,A,Official figure
QCL,Crops and livestock products,724,Spain,5510,Production,1214,Lettuce and chicory,2020,2020,tonnes,969060,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2000,2000,ha,20526,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2001,2001,ha,11145,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2002,2002,ha,11145,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2003,2003,ha,11145,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2004,2004,ha,6000,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2005,2005,ha,6000,T,Unofficial figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2006,2006,ha,8433,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2007,2007,ha,6250,E,Estimated value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2008,2008,ha,5020,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2009,2009,ha,2593,I,Imputed value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2010,2010,ha,33,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2011,2011,ha,13,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2012,2012,ha,22,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2013,2013,ha,8,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2014,2014,ha,9,E,Estimated value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2015,2015,ha,11,E,Estimated value
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2016,2016,ha,17,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2017,2017,ha,13,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2018,2018,ha,0,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2019,2019,ha,20,A,Official figure
QCL,Crops and livestock products,724,Spain,5312,Area harvested,1441,Linseed,2020,2020,ha,50,A,Official figure
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2000,2000,hg/ha,7156,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2001,2001,hg/ha,6271,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2002,2002,hg/ha,3410,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2003,2003,hg/ha,3410,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2004,2004,hg/ha,11667,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2005,2005,hg/ha,11667,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2006,2006,hg/ha,8064,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2007,2007,hg/ha,10880,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2008,2008,hg/ha,9020,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2009,2009,hg/ha,9541,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2010,2010,hg/ha,17576,E,Estimated value
QCL,Crops and livestock products,724,Spain,5419,Yield,1441,Linseed,2011,2011,hg/ha,769,E,Estimated value
